municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Danvers,danvers-ma/moderator,Moderator,True,1,at-large,1,False,,https://www.danversma.gov/448/Town-Meeting,https://www.danversma.gov/649/Election-Results,https://www.danversma.gov/DocumentCenter/View/4650/May-5-2026-OFFICIAL-Annual-Town-Election-Results,schema-ready,Official Town Meeting page and 2026 official election results establish one Moderator elected for one year.,Moderator
Danvers,danvers-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://danverspublicschools.org/school-committee/,https://www.danversma.gov/649/Election-Results,https://www.danversma.gov/DocumentCenter/View/4650/May-5-2026-OFFICIAL-Annual-Town-Election-Results,schema-ready,"Danvers Public Schools' official committee page lists five members; official 2026 town result shows two regular three-year School Committee seats, consistent with staggered terms.",School Committee Member
Danvers,danvers-ma/select-board-member,Select Board Member,True,5,at-large,,True,,https://www.danversma.gov/242/Select-Board,https://www.danversma.gov/594/Election-Information,https://www.danversma.gov/649/Election-Results,schema-ready,Official Select Board page identifies five current chief elected officials with staggered expiration years. Regular term length is left unresolved until directly tied to the controlling charter/bylaw.,Select Board Member
Danvers,danvers-ma/town-meeting-member,Town Meeting Member,True,144,district,3,True,,https://www.danversma.gov/448/Town-Meeting,https://www.danversma.gov/594/Election-Information,https://www.danversma.gov/649/Election-Results,schema-ready,"Representative Town Meeting has 149 total members: 18 elected representatives from each of 8 precincts (144 elected precinct seats), plus the 5 Select Board members ex officio. Six representatives per precinct are elected each year for 3-year terms.",Town Meeting Member
Dartmouth,dartmouth-ma/assessor,Assessor,True,3,at-large,3,True,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,schema-ready,"Official Election Results archive includes April 7, 2026 annual town election.",Assessor
Dartmouth,dartmouth-ma/board-of-health-member,Board of Health Member,True,,at-large,,,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,elected-status-verified-seat-count-unresolved,"Official Election Results archive includes April 7, 2026 annual town election.",Board of Health Member
Dartmouth,dartmouth-ma/housing-authority-member,Housing Authority Member,True,,at-large,,,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,elected-status-verified-seat-count-unresolved,"Official Election Results archive includes April 7, 2026 annual town election.",Housing Authority Member
Dartmouth,dartmouth-ma/library-trustee,Library Trustee,True,,at-large,,,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,elected-status-verified-seat-count-unresolved,"Official Election Results archive includes April 7, 2026 annual town election.",Library Trustee
Dartmouth,dartmouth-ma/moderator,Moderator,True,1,at-large,,False,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,schema-ready,"Official Election Results archive includes April 7, 2026 annual town election.",Moderator
Dartmouth,dartmouth-ma/parks-and-recreation-member,Parks and Recreation Member,True,,at-large,,,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,elected-status-verified-seat-count-unresolved,"Official Election Results archive includes April 7, 2026 annual town election.",Parks and Recreation Member
Dartmouth,dartmouth-ma/planning-board-member,Planning Board Member,True,,at-large,,,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,elected-status-verified-seat-count-unresolved,"Official Election Results archive includes April 7, 2026 annual town election.",Planning Board Member
Dartmouth,dartmouth-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,schema-ready,"Official Election Results archive includes April 7, 2026 annual town election.",School Committee Member
Dartmouth,dartmouth-ma/select-board-member,Select Board Member,True,,at-large,,,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,elected-status-verified-seat-count-unresolved,"Official Election Results archive includes April 7, 2026 annual town election.",Select Board Member
Dartmouth,dartmouth-ma/town-clerk,Town Clerk,True,1,at-large,,False,,https://ecode360.com/47392091,https://www.dartmouthma.gov/236/Election-Results,https://www.dartmouthma.gov/236/Election-Results,schema-ready,"Official Election Results archive includes April 7, 2026 annual town election.",Town Clerk
Dedham,dedham-ma/assessor,Assessor,True,3,at-large,,,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Assessor
Dedham,dedham-ma/board-of-health-member,Board of Health Member,True,3,at-large,,,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Board of Health Member
Dedham,dedham-ma/commissioner-of-trust-funds,Commissioner of Trust Funds,True,5,at-large,,,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Commissioner of Trust Funds
Dedham,dedham-ma/housing-authority-member,Housing Authority Member,True,,at-large,,,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,elected-status-verified-seat-count-unresolved,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Housing Authority Member
Dedham,dedham-ma/library-trustee,Library Trustee,True,5,at-large,,,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Library Trustee
Dedham,dedham-ma/moderator,Moderator,True,1,at-large,3,False,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Moderator
Dedham,dedham-ma/parks-and-recreation-commissioner,Parks and Recreation Commissioner,True,5,at-large,,,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Parks and Recreation Commissioner
Dedham,dedham-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Planning Board Member
Dedham,dedham-ma/school-committee-member,School Committee Member,True,7,at-large,3,True,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",School Committee Member
Dedham,dedham-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Select Board Member
Dedham,dedham-ma/town-clerk,Town Clerk,True,1,at-large,,False,,https://ecode360.com/15734606,https://www.dedhamma.gov/town-departments/town-clerk/elections-voting/election-dates,https://www.dedham-ma.gov/Home/Components/News/News/5581/,schema-ready,"Town offices elected at large except Town Meeting representatives, who are elected by precinct. Housing Authority composition requires c.121B reconciliation.",Town Clerk
